VCF_ID	BioSample_ID	Capture_Population	Spawning_Ecotype	Phenotype_ID	Population
Sod01_33_a.CEL	SOD01_33.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_40_a.CEL	SOD01_40.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_41_a.CEL	SOD01_41.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_43_a.CEL	SOD01_43.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_44_a.CEL	SOD01_44.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_45_a.CEL	SOD01_45.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_50_a.CEL	SOD01_50.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_51_a.CEL	SOD01_51.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_55_a.CEL	SOD01_55.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_59_a.CEL	SOD01_59.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_64_a.CEL	SOD01_64.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_69_a.CEL	SOD01_69.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_71_a.CEL	SOD01_71.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_72_a.CEL	SOD01_72.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_74_a.CEL	SOD01_74.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_75_a.CEL	SOD01_75.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_76_a.CEL	SOD01_76.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_80_a.CEL	SOD01_80.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_84_a.CEL	SOD01_84.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_86_a.CEL	SOD01_86.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_87_a.CEL	SOD01_87.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_88_a.CEL	SOD01_88.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_89_a.CEL	SOD01_89.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_90_a.CEL	SOD01_90.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_91_a.CEL	SOD01_91.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_92_a.CEL	SOD01_92.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_93_a.CEL	SOD01_93.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_97_a.CEL	SOD01_97.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sod01_98_a.CEL	SOD01_98.CEL	SOD01	SPRING	SOD01_SPRING	Central
Sth02_003.CEL	STH02_003.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_006.CEL	STH02_006.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_012.CEL	STH02_012.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_022.CEL	STH02_022.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_030.CEL	STH02_030.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_038.CEL	STH02_038.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_041.CEL	STH02_041.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_043.CEL	STH02_043.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_046.CEL	STH02_046.CEL	STH02	SPRING	STH02_SPRING	Central
Sth02_050.CEL	STH02_050.CEL	STH02	SPRING	STH02_SPRING	Central
Sth4_14.CEL	STH4_14.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_2.CEL	STH4_2.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_23.CEL	STH4_23.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_24.CEL	STH4_24.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_33.CEL	STH4_33.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_34.CEL	STH4_34.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_38.CEL	STH4_38.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_4.CEL	STH4_4.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_40.CEL	STH4_40.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_47.CEL	STH4_47.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_5.CEL	STH4_5.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_7.CEL	STH4_7.CEL	STH04	SPRING	STH04_SPRING	Central
Sth4_8.CEL	STH4_8.CEL	STH04	SPRING	STH04_SPRING	Central
Sth6_11.CEL	STH6_11.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_12.CEL	STH6_12.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_13.CEL	STH6_13.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_16.CEL	STH6_16.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_17.CEL	STH6_17.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_18.CEL	STH6_18.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_19.CEL	STH6_19.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_21.CEL	STH6_21.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_23.CEL	STH6_23.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_26.CEL	STH6_26.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_29.CEL	STH6_29.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_32.CEL	STH6_32.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_35.CEL	STH6_35.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_40.CEL	STH6_40.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_41.CEL	STH6_41.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_48.CEL	STH6_48.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_5.CEL	STH6_5.CEL	STH06	SPRING	STH06_SPRING	Central
Sth6_9.CEL	STH6_9.CEL	STH06	SPRING	STH06_SPRING	Central
Sth07_43_a.CEL	STH07_43.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_44_a.CEL	STH07_44.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_003.CEL	STH07_003.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_004.CEL	STH07_004.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_005.CEL	STH07_005.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_006.CEL	STH07_006.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_014.CEL	STH07_014.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_015.CEL	STH07_015.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_016.CEL	STH07_016.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_020.CEL	STH07_020.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_024.CEL	STH07_024.CEL	STH07	SPRING	STH07_SPRING	Central
Sth07_026.CEL	STH07_026.CEL	STH07	SPRING	STH07_SPRING	Central
Sth9_14.CEL	STH9_14.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_15.CEL	STH9_15.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_17.CEL	STH9_17.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_20.CEL	STH9_20.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_22.CEL	STH9_22.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_23.CEL	STH9_23.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_27.CEL	STH9_27.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_32.CEL	STH9_32.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_34.CEL	STH9_34.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_35.CEL	STH9_35.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_42.CEL	STH9_42.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_44.CEL	STH9_44.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_45.CEL	STH9_45.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_47.CEL	STH9_47.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_49.CEL	STH9_49.CEL	STH09	SPRING	STH09_SPRING	Central
Sth9_6.CEL	STH9_6.CEL	STH09	SPRING	STH09_SPRING	Central
Sth10_11_a.CEL	STH10_11.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_12_a.CEL	STH10_12.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_2_a.CEL	STH10_2.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_32_a.CEL	STH10_32.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_36_a.CEL	STH10_36.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_38_a.CEL	STH10_38.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_39_a.CEL	STH10_39.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_41_a.CEL	STH10_41.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_44_a.CEL	STH10_44.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_48_a.CEL	STH10_48.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_4_a.CEL	STH10_4.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_6_a.CEL	STH10_6.CEL	STH10	SPRING	STH10_SPRING	Central
Sth10_7_a.CEL	STH10_7.CEL	STH10	SPRING	STH10_SPRING	Central
Sth11_1.CEL	STH11_1.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_10.CEL	STH11_10.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_11.CEL	STH11_11.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_14.CEL	STH11_14.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_15.CEL	STH11_15.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_16.CEL	STH11_16.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_17.CEL	STH11_17.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_23.CEL	STH11_23.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_31.CEL	STH11_31.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_34.CEL	STH11_34.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_36.CEL	STH11_36.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_45.CEL	STH11_45.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_46.CEL	STH11_46.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_48.CEL	STH11_48.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_6.CEL	STH11_6.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_7.CEL	STH11_7.CEL	STH11	SPRING	STH11_SPRING	Central
Sth11_9.CEL	STH11_9.CEL	STH11	SPRING	STH11_SPRING	Central
Sth12_1.CEL	STH12_1.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_10.CEL	STH12_10.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_12.CEL	STH12_12.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_14.CEL	STH12_14.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_16.CEL	STH12_16.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_2.CEL	STH12_2.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_25.CEL	STH12_25.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_27.CEL	STH12_27.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_33.CEL	STH12_33.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_35.CEL	STH12_35.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_38.CEL	STH12_38.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_43.CEL	STH12_43.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_49.CEL	STH12_49.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_50.CEL	STH12_50.CEL	STH12	SPRING	STH12_SPRING	Central
Sth12_7.CEL	STH12_7.CEL	STH12	SPRING	STH12_SPRING	Central
Sth13_13_a.CEL	STH13_13.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_31_a.CEL	STH13_31.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_33_a.CEL	STH13_33.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_35_a.CEL	STH13_35.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_45_a.CEL	STH13_45.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_46_a.CEL	STH13_46.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_47_a.CEL	STH13_47.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_5_a.CEL	STH13_5.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_6_a.CEL	STH13_6.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_1.CEL	STH13_1.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_21.CEL	STH13_21.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_25.CEL	STH13_25.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_26.CEL	STH13_26.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_28.CEL	STH13_28.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_3.CEL	STH13_3.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_30.CEL	STH13_30.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_36.CEL	STH13_36.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_38.CEL	STH13_38.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_40.CEL	STH13_40.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_43.CEL	STH13_43.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_44.CEL	STH13_44.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_48.CEL	STH13_48.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_49.CEL	STH13_49.CEL	STH13	SPRING	STH13_SPRING	Central
Sth13_50.CEL	STH13_50.CEL	STH13	SPRING	STH13_SPRING	Central
Sth14_16_a.CEL	STH14_16.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_20_a.CEL	STH14_20.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_10.CEL	STH14_10.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_11.CEL	STH14_11.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_2.CEL	STH14_2.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_27.CEL	STH14_27.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_32.CEL	STH14_32.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_36.CEL	STH14_36.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_37.CEL	STH14_37.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_41.CEL	STH14_41.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_42.CEL	STH14_42.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_44.CEL	STH14_44.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_46.CEL	STH14_46.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_47.CEL	STH14_47.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_48.CEL	STH14_48.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_49.CEL	STH14_49.CEL	STH14	SPRING	STH14_SPRING	Central
Sth14_50.CEL	STH14_50.CEL	STH14	SPRING	STH14_SPRING	Central
Sth15_11.CEL	STH15_11.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_12.CEL	STH15_12.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_16.CEL	STH15_16.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_18.CEL	STH15_18.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_2.CEL	STH15_2.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_20.CEL	STH15_20.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_22.CEL	STH15_22.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_23.CEL	STH15_23.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_26.CEL	STH15_26.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_28.CEL	STH15_28.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_30.CEL	STH15_30.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_31.CEL	STH15_31.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_32.CEL	STH15_32.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_34.CEL	STH15_34.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_35.CEL	STH15_35.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_36.CEL	STH15_36.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_37.CEL	STH15_37.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_38.CEL	STH15_38.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_40.CEL	STH15_40.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_41.CEL	STH15_41.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_43.CEL	STH15_43.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_45.CEL	STH15_45.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_46.CEL	STH15_46.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_48.CEL	STH15_48.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_5.CEL	STH15_5.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_50.CEL	STH15_50.CEL	STH15	SPRING	STH15_SPRING	Central
Sth15_6.CEL	STH15_6.CEL	STH15	SPRING	STH15_SPRING	Central
Sth17_1.CEL	STH17_1.CEL	STH17	SPRING	STH17_SPRING	Central
